code,LISA_Cluster,LISA_P_Value
E01003981,0,0.393
E01003983,1,0.012
E01003984,0,0.068
E01003986,0,0.175
E01003987,0,0.1
E01003988,1,0.023
E01003989,0,0.051
E01003990,0,0.091
E01003991,0,0.106
E01003992,0,0.263
E01003993,0,0.121
E01003994,1,0.021
E01003995,1,0.016
E01003997,0,0.357
E01003998,1,0.04
E01003999,1,0.036
E01004000,0,0.469
E01004001,0,0.297
E01004002,0,0.282
E01004003,0,0.072
E01004004,0,0.074
E01004005,1,0.024
E01004006,0,0.082
E01004007,1,0.022
E01004008,0,0.082
E01004010,1,0.025
E01004011,1,0.012
E01004012,0,0.223
E01004013,0,0.062
E01004014,1,0.048
E01004015,0,0.366
E01004016,0,0.116
E01004017,3,0.05
E01004018,0,0.091
E01004019,0,0.087
E01004020,3,0.025
E01004021,0,0.124
E01004022,0,0.36
E01004023,0,0.475
E01004024,0,0.443
E01004027,3,0.001
E01004028,0,0.272
E01004029,0,0.145
E01004030,0,0.221
E01004031,0,0.422
E01004032,0,0.282
E01004033,0,0.107
E01004034,0,0.202
E01004035,0,0.401
E01004036,0,0.445
E01004037,0,0.244
E01004038,1,0.03
E01004039,1,0.006
E01004040,1,0.011
E01004041,0,0.07
E01004042,1,0.016
E01004043,1,0.034
E01004044,1,0.013
E01004045,0,0.282
E01004046,0,0.076
E01004047,0,0.229
E01004048,0,0.112
E01004049,0,0.392
E01004050,0,0.382
E01004051,0,0.31
E01004052,0,0.484
E01004053,0,0.26
E01004054,3,0.019
E01004055,0,0.174
E01004056,3,0.008
E01004057,0,0.121
E01004058,0,0.209
E01004059,0,0.174
E01004060,0,0.349
E01004061,0,0.137
E01004062,1,0.044
E01004063,0,0.13
E01004064,0,0.408
E01004065,1,0.04
E01004066,0,0.178
E01004067,1,0.026
E01004068,0,0.127
E01004069,0,0.061
E01004070,0,0.161
E01004071,0,0.418
E01004072,0,0.189
E01004073,0,0.11
E01004074,0,0.104
E01004075,3,0.05
E01004076,3,0.026
E01004077,3,0.036
E01004078,0,0.056
E01004079,0,0.064
E01004080,0,0.142
E01004081,0,0.127
E01004082,0,0.124
E01004083,3,0.045
E01004084,3,0.024
E01004085,3,0.013
E01004086,0,0.083
E01004087,3,0.038
E01004088,3,0.025
E01004089,3,0.017
E01004090,3,0.048
E01004092,3,0.045
E01004093,0,0.104
E01004095,0,0.057
E01004096,0,0.056
E01004097,0,0.106
E01004098,3,0.029
E01004099,0,0.069
E01004100,0,0.073
E01004101,0,0.403
E01004102,0,0.051
E01004103,0,0.277
E01004104,0,0.052
E01004105,3,0.031
E01004106,3,0.048
E01004107,3,0.045
E01004110,0,0.082
E01004115,0,0.06
E01004118,0,0.214
E01004119,0,0.272
E01004122,0,0.255
E01004123,0,0.286
E01004124,0,0.071
E01004125,0,0.35
E01004126,0,0.485
E01004127,0,0.45
E01004128,0,0.218
E01004129,0,0.17
E01004130,0,0.18
E01004131,0,0.177
E01004132,0,0.277
E01004133,0,0.234
E01004134,0,0.097
E01004135,0,0.091
E01004136,0,0.162
E01004137,0,0.31
E01004138,0,0.436
E01004139,0,0.5
E01004140,0,0.345
E01004141,0,0.436
E01004142,0,0.458
E01004143,0,0.124
E01004144,0,0.182
E01004145,0,0.128
E01004146,0,0.068
E01004147,0,0.255
E01004148,0,0.078
E01004149,0,0.355
E01004150,0,0.213
E01004151,0,0.118
E01004152,0,0.175
E01004153,0,0.071
E01004154,3,0.029
E01004155,0,0.071
E01004156,0,0.213
E01004157,0,0.052
E01004158,0,0.156
E01004159,0,0.092
E01004160,0,0.142
E01004161,0,0.098
E01004162,0,0.216
E01004163,0,0.301
E01004164,0,0.268
E01004165,0,0.126
E01004166,0,0.083
E01004167,0,0.34
E01004168,0,0.367
E01004169,0,0.197
E01004170,4,0.05
E01004171,3,0.044
E01004172,0,0.207
E01004173,3,0.04
E01004174,0,0.147
E01004175,3,0.027
E01004176,0,0.061
E01004177,0,0.129
E01004178,0,0.38
E01004179,0,0.061
E01004180,0,0.129
E01004181,0,0.098
E01004182,0,0.177
E01004183,0,0.108
E01004184,3,0.037
E01004185,3,0.011
E01004186,0,0.052
E01004187,0,0.107
E01004188,4,0.024
E01004189,0,0.071
E01004190,0,0.185
E01004191,0,0.168
E01004192,0,0.06
E01004193,0,0.073
E01004194,0,0.192
E01004195,0,0.1
E01004196,0,0.186
E01004197,0,0.136
E01004198,1,0.01
E01004199,1,0.006
E01004200,1,0.005
E01004201,0,0.418
E01004202,1,0.014
E01004203,1,0.004
E01004204,1,0.001
E01004205,1,0.023
E01004206,0,0.144
E01004207,1,0.02
E01004208,1,0.007
E01004209,2,0.01
E01004211,2,0.005
E01004212,0,0.206
E01004214,0,0.062
E01004215,3,0.004
E01004216,3,0.028
E01004217,0,0.065
E01004218,3,0.006
E01004219,4,0.013
E01004221,4,0.02
E01004222,4,0.033
E01004223,3,0.041
E01004224,3,0.009
E01004225,0,0.312
E01004226,0,0.112
E01004228,0,0.222
E01004229,0,0.063
E01004230,0,0.154
E01004231,1,0.023
E01004232,0,0.39
E01004233,4,0.025
E01004234,0,0.392
E01004288,0,0.107
E01004289,0,0.109
E01004290,1,0.029
E01004291,0,0.106
E01004235,0,0.263
E01004236,1,0.038
E01004237,0,0.073
E01004238,0,0.365
E01004239,0,0.102
E01004240,0,0.372
E01004241,0,0.056
E01004242,1,0.006
E01004243,0,0.346
E01004244,0,0.052
E01004245,0,0.135
E01004246,1,0.02
E01004247,0,0.072
E01004248,0,0.227
E01004249,0,0.153
E01004250,1,0.03
E01004251,0,0.111
E01004252,1,0.04
E01004253,1,0.021
E01004254,0,0.205
E01004255,4,0.033
E01004256,4,0.026
E01004257,0,0.082
E01004258,3,0.019
E01004259,1,0.009
E01004260,0,0.172
E01004261,0,0.424
E01004262,0,0.12
E01004263,0,0.052
E01004264,0,0.404
E01004266,0,0.107
E01004267,0,0.07
E01004268,0,0.351
E01004269,0,0.442
E01004270,0,0.198
E01004271,0,0.359
E01004272,0,0.055
E01004273,1,0.029
E01004274,0,0.403
E01004275,0,0.284
E01004276,0,0.21
E01004277,3,0.016
E01004280,0,0.181
E01004281,0,0.315
E01004283,1,0.021
E01004284,0,0.104
E01004285,0,0.33
E01004286,0,0.139
E01004287,1,0.004
E01004292,4,0.027
E01004293,3,0.001
E01004294,0,0.29
E01004295,1,0.034
E01004296,0,0.457
E01004297,0,0.429
E01004298,1,0.003
E01004300,0,0.124
E01004301,0,0.061
E01004302,0,0.081
E01004303,2,0.011
E01004304,1,0.001
E01004305,1,0.029
E01004306,0,0.195
E01004307,3,0.001
E01004308,0,0.128
E01004309,1,0.011
E01004310,0,0.494
E01004311,1,0.014
E01004312,1,0.043
E01004313,0,0.061
E01004314,1,0.007
E01004315,1,0.036
E01004316,0,0.27
E01004317,0,0.078
E01004318,0,0.056
E01004319,1,0.014
E01004321,1,0.013
E01004322,1,0.001
E01004323,1,0.034
E01004324,0,0.064
E01004325,1,0.018
E01004326,1,0.006
E01004327,1,0.029
E01004328,1,0.007
E01004329,1,0.018
E01004330,1,0.004
E01004331,0,0.095
E01004332,1,0.001
E01004333,0,0.244
E01004334,0,0.077
E01004335,1,0.003
E01004336,0,0.332
E01004337,0,0.222
E01004338,0,0.07
E01004339,1,0.006
E01004340,2,0.001
E01004341,1,0.006
E01004342,0,0.06
E01004343,0,0.227
E01004344,0,0.391
E01004345,0,0.387
E01004346,0,0.27
E01004347,0,0.441
E01004348,0,0.272
E01004350,3,0.014
E01004351,0,0.111
E01004354,3,0.038
E01004355,0,0.076
E01004356,3,0.034
E01004357,3,0.038
E01004358,3,0.039
E01004359,0,0.077
E01004360,0,0.054
E01004361,3,0.039
E01004362,0,0.365
E01004363,0,0.261
E01004364,1,0.006
E01004365,1,0.013
E01004366,0,0.405
E01004367,1,0.021
E01004368,0,0.212
E01004369,1,0.005
E01004370,1,0.001
E01004371,1,0.001
E01004372,1,0.001
E01004373,1,0.01
E01004374,1,0.001
E01004375,1,0.001
E01004376,1,0.041
E01004377,0,0.072
E01004378,0,0.162
E01004379,0,0.056
E01004380,3,0.021
E01004381,0,0.083
E01004382,0,0.231
E01004383,3,0.019
E01004384,3,0.014
E01004385,3,0.012
E01004386,3,0.044
E01004387,0,0.068
E01004388,3,0.047
E01004389,0,0.11
E01004390,3,0.012
E01004391,0,0.476
E01004392,1,0.029
E01004393,0,0.124
E01004394,0,0.371
E01004395,0,0.327
E01004396,1,0.008
E01004397,2,0.004
E01004398,0,0.127
E01004399,0,0.27
E01004400,0,0.089
E01004401,0,0.373
E01004402,0,0.294
E01004403,0,0.436
E01004404,0,0.191
E01004405,1,0.007
E01004406,1,0.001
E01004407,0,0.112
E01004408,0,0.067
E01004409,1,0.014
E01004410,1,0.008
E01004411,1,0.044
E01004412,1,0.007
E01004413,3,0.049
E01004414,3,0.042
E01004415,3,0.025
E01004416,0,0.212
E01004417,0,0.142
E01004418,0,0.099
E01004419,0,0.194
E01004420,1,0.001
E01004421,1,0.009
E01004422,0,0.131
E01004423,1,0.005
E01004424,1,0.012
E01004425,0,0.352
E01004426,0,0.199
E01004427,0,0.132
E01004428,0,0.28
E01004429,0,0.474
E01004430,0,0.126
E01004432,1,0.003
E01004434,0,0.345
E01004435,1,0.018
E01004436,0,0.442
E01004437,0,0.329
E01004438,0,0.113
E01004439,1,0.004
E01004440,1,0.004
E01004441,0,0.385
E01004442,0,0.226
E01004443,1,0.016
E01004444,0,0.096
E01004445,1,0.047
E01004446,0,0.299
E01004447,1,0.004
E01004448,0,0.385
E01004449,1,0.037
E01004450,0,0.191
E01004451,3,0.044
E01004452,0,0.078
E01004453,0,0.227
E01004454,0,0.27
E01004455,0,0.237
E01004456,0,0.18
E01004457,1,0.012
E01004458,1,0.003
E01004459,1,0.011
E01004460,0,0.06
E01004461,0,0.085
E01004462,1,0.002
E01004463,0,0.185
E01004464,0,0.263
E01004465,0,0.064
E01004466,1,0.025
E01004467,0,0.402
E01004468,0,0.071
E01004469,0,0.226
E01004470,0,0.134
E01004471,0,0.288
E01004472,0,0.084
E01004473,1,0.008
E01004474,1,0.024
E01004475,0,0.102
E01004476,0,0.222
E01004477,0,0.131
E01004478,0,0.292
E01004479,1,0.038
E01004480,0,0.075
E01004481,0,0.052
E01004482,0,0.426
E01004483,0,0.303
E01004484,2,0.033
E01004485,0,0.185
E01004486,0,0.191
E01004487,0,0.307
E01004488,0,0.085
E01004489,0,0.275
E01004490,0,0.339
E01004491,0,0.362
E01004492,0,0.405
E01004493,0,0.191
E01004494,0,0.15
E01004495,0,0.19
E01004496,0,0.169
E01004497,0,0.468
E01004498,0,0.33
E01004499,0,0.288
E01004500,0,0.429
E01004501,0,0.47
E01004502,0,0.35
E01004503,0,0.473
E01004504,0,0.343
E01004505,0,0.091
E01004506,0,0.347
E01004507,0,0.116
E01004508,0,0.354
E01004509,0,0.194
E01004510,1,0.038
E01004511,0,0.461
E01004512,1,0.018
E01004513,0,0.095
E01004514,0,0.135
E01004515,0,0.051
E01004516,0,0.201
E01004517,1,0.008
E01004518,0,0.06
E01004519,1,0.003
E01004520,1,0.023
E01004521,1,0.007
E01004522,1,0.003
E01004523,0,0.303
E01004524,0,0.346
E01004525,2,0.003
E01004526,0,0.209
E01004527,0,0.126
E01004528,1,0.002
E01004529,1,0.003
E01004530,0,0.063
E01004531,1,0.018
E01004532,0,0.066
E01004533,1,0.013
E01004534,1,0.002
E01004535,0,0.165
E01004536,0,0.078
E01004537,0,0.265
E01004538,0,0.125
E01004539,0,0.244
E01004540,0,0.373
E01004541,0,0.272
E01004542,0,0.128
E01004543,0,0.351
E01004544,0,0.06
E01004545,0,0.07
E01004546,0,0.227
E01004547,0,0.242
E01004548,1,0.002
E01004549,0,0.199
E01004550,1,0.013
E01004551,2,0.034
E01004552,0,0.171
E01004553,0,0.484
E01004554,2,0.006
E01004555,0,0.194
E01004556,0,0.322
E01004557,0,0.152
E01004558,0,0.08
E01004559,0,0.343
E01004560,0,0.451
E01004562,0,0.088
E01004563,0,0.401
E01004564,0,0.069
E01004565,0,0.133
E01004566,4,0.032
E01004567,0,0.158
E01004568,0,0.142
E01004569,4,0.038
E01004570,4,0.025
E01004571,4,0.033
E01004572,0,0.127
E01004573,3,0.014
E01004574,3,0.021
E01004575,0,0.095
E01004576,3,0.016
E01004577,0,0.328
E01004579,0,0.056
E01004580,0,0.124
E01004581,0,0.244
E01004582,0,0.067
E01004583,0,0.36
E01004584,0,0.238
E01004585,1,0.002
E01004586,0,0.104
E01004587,0,0.333
E01004588,0,0.135
E01004589,1,0.008
E01004590,1,0.004
E01004591,1,0.003
E01004592,1,0.015
E01004593,0,0.458
E01004594,0,0.358
E01004595,0,0.053
E01004596,0,0.272
E01004597,0,0.107
E01004598,0,0.234
E01004599,0,0.29
E01004600,0,0.48
E01004601,2,0.048
E01004602,0,0.373
E01004604,0,0.158
E01004605,3,0.014
E01004606,0,0.225
E01004607,0,0.124
E01004608,0,0.315
E01004609,0,0.303
E01004610,2,0.017
E01004611,1,0.004
E01004612,1,0.041
E01004613,1,0.035
E01004614,0,0.433
E01004615,0,0.393
E01004616,0,0.262
E01004617,2,0.021
E01004618,0,0.07
E01004619,0,0.1
E01004620,0,0.079
E01004621,0,0.267
E01004622,3,0.04
E01004623,0,0.264
E01004624,0,0.229
E01004625,3,0.04
E01004626,0,0.379
E01004627,0,0.175
E01004628,0,0.39
E01004629,0,0.267
E01004630,0,0.49
E01004631,0,0.182
E01004632,0,0.373
E01004633,0,0.471
E01004634,0,0.098
E01004635,0,0.281
E01004636,3,0.047
E01004637,0,0.107
E01004638,0,0.428
E01004639,0,0.126
E01004640,0,0.354
E01004641,0,0.058
E01004642,0,0.107
E01004643,0,0.127
E01004644,0,0.117
E01004645,0,0.086
E01004646,0,0.213
E01004647,0,0.32
E01004648,0,0.072
E01004649,0,0.281
E01004650,0,0.117
E01004651,0,0.349
E01004652,1,0.019
E01004653,1,0.001
E01004654,1,0.003
E01004656,1,0.016
E01004657,0,0.101
E01004658,0,0.356
E01004659,0,0.052
E01004660,0,0.154
E01004661,1,0.001
E01004662,0,0.114
E01004663,1,0.003
E01004665,1,0.006
E01004666,0,0.371
E01004667,0,0.479
E01004668,1,0.002
E01004669,0,0.087
E01004670,0,0.309
E01004674,1,0.001
E01004675,1,0.001
E01004676,1,0.001
E01004677,1,0.001
E01004678,1,0.001
E01004679,1,0.001
E01004680,0,0.087
E01004681,1,0.019
E01004682,4,0.04
E01004683,0,0.159
E01004684,1,0.017
E01004686,0,0.067
E01004687,0,0.483
E01004688,0,0.146
E01004689,0,0.069
E01004690,4,0.006
E01004691,3,0.002
E01004692,3,0.002
E01004693,1,0.039
E01004694,0,0.201
E01004695,0,0.292
E01004696,1,0.004
E01004697,1,0.003
E01004698,0,0.069
E01004699,1,0.001
E01004700,1,0.01
E01004701,1,0.004
E01004702,1,0.006
E01004703,1,0.015
E01004705,1,0.032
E01004706,0,0.053
E01004707,1,0.024
E01004708,1,0.002
E01004709,0,0.256
E01004710,0,0.072
E01004711,0,0.283
E01004712,0,0.267
E01004713,0,0.1
E01004714,3,0.017
E01004715,4,0.007
E01004716,3,0.016
E01004717,4,0.019
E01004718,1,0.001
E01004719,1,0.001
E01004720,1,0.029
E01004721,1,0.001
E01004722,1,0.001
E01004723,1,0.001
E01004724,4,0.006
E01004725,0,0.434
E01004726,0,0.077
E01004727,0,0.169
E01004728,0,0.097
E01004729,0,0.063
E01004730,3,0.005
E01004731,3,0.002
E01004732,4,0.002
E01004733,3,0.001
E01004734,3,0.002
E01004735,3,0.002
E01004736,3,0.002
E01004737,0,0.427
E01004738,0,0.1
E01004739,0,0.487
E01004740,1,0.003
E01004741,1,0.02
E01004742,1,0.002
E01004743,4,0.047
E01004744,0,0.19
E01004745,0,0.168
E01004746,0,0.245
E01004747,0,0.063
E01004748,4,0.017
E01004749,1,0.001
E01004750,0,0.255
E01004751,1,0.006
E01004752,1,0.001
E01004753,1,0.001
E01004754,1,0.003
E01004755,1,0.002
E01004756,1,0.004
E01004757,0,0.055
E01004760,1,0.001
E01004761,3,0.001
E01004762,3,0.002
E01004763,3,0.001
E01004765,3,0.003
E01032512,1,0.005
E01032513,1,0.006
E01032562,0,0.052
E01032563,0,0.084
E01032564,0,0.202
E01032565,3,0.044
E01032566,0,0.14
E01032567,3,0.014
E01032568,0,0.063
E01032569,0,0.113
E01032572,0,0.209
E01032573,0,0.47
E01032574,0,0.177
E01032575,0,0.178
E01032576,0,0.276
E01032577,0,0.116
E01032579,0,0.476
E01032580,0,0.253
E01032581,2,0.017
E01032582,3,0.01
E01032583,0,0.431
E01032584,0,0.229
E01032637,0,0.184
E01032638,0,0.078
E01032639,0,0.071
E01032640,4,0.025
E01032646,0,0.445
E01032719,0,0.12
E01032720,1,0.018
E01032722,1,0.005
E01032739,3,0.001
E01032740,3,0.001
E01032741,0,0.297
E01032742,0,0.074
E01032743,0,0.325
E01032744,0,0.4
E01032764,0,0.101
E01032765,0,0.264
E01032766,1,0.005
E01032767,0,0.061
E01032768,0,0.333
E01032769,0,0.194
E01032770,0,0.371
E01032771,3,0.035
E01032772,4,0.046
E01032773,4,0.006
E01032774,3,0.047
E01032775,0,0.182
E01032776,3,0.009
E01032777,0,0.111
E01032778,0,0.182
E01032779,3,0.014
E01032780,3,0.002
E01032781,3,0.026
E01032782,4,0.001
E01032783,0,0.137
E01032784,0,0.118
E01032785,0,0.098
E01032786,0,0.139
E01032787,0,0.069
E01032788,0,0.467
E01032789,0,0.207
E01032790,0,0.284
E01032803,0,0.194
E01032805,1,0.04
E01032834,0,0.126
E01033000,0,0.454
E01033081,3,0.007
E01033082,3,0.004
E01033083,1,0.044
E01033084,0,0.148
E01033085,0,0.327
E01033086,0,0.24
E01033030,0,0.389
E01033093,0,0.487
E01033098,3,0.048
E01033099,0,0.346
E01033100,0,0.228
E01033101,0,0.316
E01033132,0,0.467
E01033133,0,0.358
E01033135,0,0.494
E01033146,0,0.279
E01033150,3,0.001
E01033151,0,0.381
E01033153,1,0.01
E01033207,0,0.069
E01033463,0,0.461
E01033464,0,0.392
E01033208,0,0.199
E01033320,0,0.13
E01033322,0,0.118
E01033324,0,0.271
E01033485,1,0.043
E01033486,0,0.204
E01033487,1,0.033
E01033488,1,0.005
E01033489,1,0.019
E01033490,0,0.055
E01033491,2,0.028
E01033492,2,0.037
E01033325,0,0.178
E01033327,0,0.298
E01033341,0,0.348
E01033424,0,0.248
E01033455,1,0.02
E01033456,0,0.424
E01033457,0,0.268
E01033493,1,0.028
E01033494,1,0.021
E01033568,4,0.018
E01033569,0,0.24
E01033570,0,0.114
E01033571,0,0.216
E01033572,0,0.443
E01033604,1,0.001
E01033605,1,0.003
E01033606,1,0.024
E01033607,1,0.004
E01033608,1,0.011
E01033573,0,0.448
E01033574,0,0.155
E01033575,0,0.186
E01033576,3,0.016
E01033577,3,0.016
E01033578,3,0.005
E01033579,0,0.052
E01033580,4,0.015
E01033581,3,0.011
E01033582,3,0.016
E01033583,3,0.038
E01033584,0,0.413
E01033585,0,0.418
E01033586,3,0.022
E01033587,0,0.44
E01033588,0,0.181
E01033589,1,0.029
E01033590,0,0.259
E01033591,1,0.009
E01033592,0,0.485
E01033593,0,0.066
E01033594,2,0.005
E01033595,3,0.002
E01033596,4,0.002
E01033597,0,0.113
E01033598,1,0.001
E01033599,1,0.047
E01033600,1,0.036
E01033601,1,0.001
E01033602,1,0.001
E01033603,1,0.001
E01033708,3,0.001
E01033709,1,0.004
E01033710,0,0.111
E01033711,1,0.004
E01033712,0,0.058
E01033713,2,0.001
E01033698,1,0.04
E01033699,1,0.004
E01033700,1,0.004
E01033701,0,0.097
E01033702,0,0.253
E01033703,0,0.057
E01033704,2,0.006
E01033705,0,0.466
E01033706,1,0.028
E01033707,1,0.001
E01033725,3,0.039
E01033726,0,0.058
E01033727,0,0.285
E01033728,0,0.25
