code,name,x,y,Retail,Bus Stop Density,Catering,Student percentage,house hold language,Mobile Station Density,Multi-ethnic ratio,Multiple Faith Ratio,Social,Street Density,art count,Edu Count,bench count,bank atm count,Public transport rate,Population,Population Density,ImperviuosSurfaceRatio,BuildingCoverRatio,BuildingAge_averageyear,BuildingVolumn_sum,VacantHouse_count_flip,PopulationDifference,GSCP_flip,TCCR_flip,ThermalIntensity_avg
E01003499,Newham 030A,539932.9349,182662.9448,-0.884615385,-0.632916145,-0.974358974,-0.648032288,0.084743311,-1,-0.003154574,0.25050117,-0.950920245,-0.058546754,-1,-1,-0.973799127,-0.962962963,0.446757248,2.386201048,0.769390417,0.808823163,0.187382444,0.523070132,-0.13147385,-0.078128419,-0.209018709,0.613999045,-0.348421534,-0.177069629
E01003500,Newham 027C,540371.5868,182468.6015,-1,-0.864705882,-0.987179487,-0.680229945,-0.068748039,-0.973561812,-0.009463722,0.145408118,-0.975460123,-0.711792734,-0.891891892,-0.714285714,-0.912663755,-1,0.504569348,0.997793349,-1.106160187,0.46490227,-0.351077842,0.845196222,1.203086682,0.088209505,0.127483644,-0.409193164,-0.328898105,-0.068401394
E01003501,Newham 030B,539065.1452,182512.3544,-0.923076923,-0.921026283,-0.974358974,-0.691162555,0.119459024,-1,-0.123028391,0.202762892,-0.975460123,-0.02578916,-1,-1,-1,-0.925925926,0.455289262,1.597761382,0.613094533,1.03430275,0.496107821,0.776846044,-0.143532346,0.005040543,-0.175295952,0.613999045,0.539778252,-0.177069629
E01003502,Newham 030C,539973.3376,182280.8931,-0.730769231,-0.41864831,-0.935897436,-0.459961181,0.20505328,-0.870257038,0.116719243,0.42191607,-0.926380368,-0.02745682,-1,-1,-1,-0.888888889,0.541770302,0.661685603,0.45679865,1.594136685,0.670532656,-0.179451201,-0.092218086,-0.244466342,-0.121085713,0.613999045,0.651882858,1.041669885
E01003503,Newham 030D,539814.3808,181938.474,-0.961538462,-0.406257822,-0.948717949,-0.764061449,-0.003485197,-0.402692778,0.066246057,-0.067515068,-0.963190184,0.059321024,-1,-0.857142857,-0.982532751,-0.925925926,0.665869816,0.677391573,0.45679865,1.106785512,0.221140654,1.887017137,0.000541988,-1.408831806,-0.131782716,0.613999045,0.474257802,-0.177069629
E01003506,Newham 034D,539631.5343,181785.2028,-1,-0.293742178,-0.987179487,-0.675947329,0.002947801,-0.493268054,-0.034700315,0.175549372,-0.987730061,-0.477724836,-0.972972973,-1,-0.965065502,-0.962962963,0.50098465,-1.301560577,0.45679865,0.79625145,-0.09422043,0.595253029,-0.36688456,0.420885352,-0.054184113,0.613999045,-0.228207756,1.434406523
E01003507,Newham 031A,540368.2141,181006.2628,-0.730769231,-0.735794743,-0.948717949,-0.672657293,0.157287564,-1,-0.167192429,0.094910789,-0.963190184,0.070756403,-1,-1,-1,-0.888888889,0.423003688,2.006116588,1.081982185,1.431095334,0.553162814,-0.215948055,-0.136466705,0.088209505,-0.247999316,0.613999045,0.181755296,0.02637264
E01003508,Newham 031B,540558.5073,182151.4505,-0.961538462,-0.904380476,-0.948717949,-0.697834504,-0.05134482,-1,0.078864353,0.02584364,-0.987730061,-0.128111971,-1,-1,-1,-0.962962963,0.462445737,0.275318755,0.613094533,1.571443162,0.348928588,-0.178522805,-0.21893552,0.005040543,-0.155714996,0.613999045,0.68396313,1.502006314
E01003509,Newham 031C,540226.6951,181860.699,-0.961538462,-0.640050063,-1,-0.75070267,-0.152371416,-1,-0.135646688,-0.064911441,-1,0.226563431,-1,-1,-0.982532751,-1,0.304170797,0.978946186,1.550869836,1.853806097,0.704103427,-1.114838534,-0.309285877,0.005040543,-0.191250805,0.613999045,0.754329144,1.737283836
E01003511,Newham 036A,540395.371,181910.982,-1,-1,-1,-0.711991386,0.006621271,-1,0.05362776,0.102091584,-1,-0.35157832,-1,-1,-1,-1,0.369737526,-1.078535811,0.925686301,1.238948446,-0.071616517,1.858299471,-0.378135413,0.587223275,-0.080110749,0.613999045,0.357753826,1.173359746
E01003512,Newham 036B,540253.9091,181478.801,-1,-0.806007509,-0.987179487,-0.646170422,0.022872742,-1,-0.041009464,0.274961901,-1,-0.064979154,-1,-1,-1,-1,0.508180153,0.105694285,0.613094533,1.224566137,0.39878877,0.461373408,-0.276411983,0.171378467,-0.141754499,0.232009316,0.148196922,0.936081855
E01003513,Newham 035D,541010.6911,181309.8819,-1,-0.685231539,-0.987179487,-0.700090348,0.281634779,-0.835985312,0.249211356,0.384693844,-0.987730061,-0.447826087,-1,-1,-1,-1,0.384723662,-0.466003003,-0.79356842,-0.746099603,-0.843831525,2.096698705,-0.005578925,0.587223275,0.06112596,-0.763675295,-3.050429253,-2.971330943
E01003514,Newham 036C,541993.7782,181216.7829,-1,-1,-1,-0.539483022,-0.160297313,-1,0.400630915,0.335375413,-0.987730061,-0.674032162,-1,-1,-0.982532751,-1,0.281581581,-0.698451351,-0.168384885,-0.330707379,-0.425368798,0.954109461,-0.343314256,0.504054313,-0.077028562,0.237952764,-1.480662861,-0.634108824
E01003515,Newham 036D,541582.5248,181218.5669,-1,-0.781977472,-0.948717949,-0.703323002,-0.010754073,-0.849204406,-0.003154574,-0.145920402,-0.914110429,-0.668314473,-0.918918919,-1,-0.711790393,-0.962962963,0.572157196,0.492061133,-1.106160187,0.214655103,0.372385684,1.698816944,5.10823413,0.088209505,0.07236688,0.500743391,0.024426027,1.588187331
E01003516,Newham 032C,541157.0958,180844.6882,-1,-0.443053817,-1,-0.57826601,-0.046410608,-0.96376989,-0.305993691,0.163876738,-1,0.153424658,-1,-1,-1,-1,0.23366919,0.419813674,0.613094533,1.267232433,0.010315145,-0.131420169,-0.290764582,0.420885352,-0.176927698,0.274515287,-0.112801383,0.732414683
E01003517,Newham 036E,541341.0509,181694.0341,-1,-0.817647059,-0.987179487,-0.665886075,-0.086012123,-1,-0.179810726,0.218979312,-0.987730061,-0.24758785,-1,-1,-0.737991266,-0.962962963,0.472612894,-0.208425104,-0.637272536,0.006146969,-0.521294587,1.687953329,-0.188337561,0.587223275,-0.060167183,-0.257883942,-1.533742385,0.98459227
E01003518,Newham 032D,540683.4916,181505.0964,-1,-0.861451815,-1,-0.75606843,0.103946547,-1,0.38170347,0.343477164,-1,-0.572304943,-1,-1,-0.991266376,-1,0.275071375,-0.481708972,-0.168384885,-0.104155815,-0.472249141,1.878900147,-0.361191418,0.33771639,-0.13015097,-0.905925231,-1.678386682,0.837450054
E01003519,Newham 032E,541657.9462,181633.0452,-1,-1,-1,-0.575078668,0.342217582,-1,0.09148265,0.494814428,-1,0.281179273,-1,-1,-1,-1,0.437473132,-0.516262105,2.488645138,1.858401944,0.666342564,0.93640462,-0.381831744,0.504054313,-0.133777073,0.613999045,0.907343867,1.715277812
E01003520,Newham 018A,541270.8421,181485.8536,-1,-0.807884856,-0.987179487,-0.607367084,0.748230841,-0.924602203,-0.375394322,0.520237435,-1,-0.140440739,-1,-1,-1,-1,0.584665112,1.057476033,0.925686301,1.323142602,1.196971469,-1.312621451,-0.067440446,0.005040543,-0.08047336,0.613999045,0.069125645,1.471070232
E01003521,Newham 018B,542267.0795,184083.048,-0.346153846,-0.449186483,-0.974358974,-0.649511016,0.895470978,-0.928029376,-0.318611987,0.579648741,-0.926380368,0.204347826,-1,-1,-1,-0.592592593,0.522808849,1.993551812,1.238278068,1.808289692,1.974087026,-1.641755903,0.082439342,-0.743480112,-0.140666669,0.613999045,0.575243146,1.641240178
E01003522,Newham 018C,542542.6965,183811.8216,-1,-0.840050063,-1,-0.61829468,0.710285489,-0.561811506,-0.388012618,0.696501921,-1,0.206551519,-1,-1,-1,-1,0.463896382,0.730791869,2.488645138,1.333796264,1.376378825,-1.552035471,-0.325200912,0.504054313,-0.135590124,0.613999045,0.302695269,1.819461293
E01003523,Newham 024A,542180.2101,183836.9136,-1,-0.512891114,-0.974358974,-0.706580924,0.5902746,-0.571113831,0.041009464,0.478354999,-1,-0.106015485,-1,-1,-0.930131004,-1,0.381783801,1.337042289,0.144206882,0.387992553,0.106137569,-0.410776539,-0.009988757,0.171378467,-0.211375676,0.048707309,-1.324370222,1.629698856
E01003524,Newham 019D,542752.1484,183350.9636,-1,-0.857947434,-0.974358974,-0.61404125,0.661400291,-1,-0.545741325,0.571785246,-0.987730061,0.171709351,-1,-1,-1,-1,0.42382801,1.371595422,2.332349254,1.473853409,1.102144611,-1.358666689,-0.310831796,0.33771639,-0.244010603,0.613999045,0.131700298,1.819461293
E01003525,Newham 018D,542042.1213,183580.5257,-0.807692308,-0.321902378,-0.974358974,-0.567720667,0.716552142,-1,-0.293375394,0.625473773,-0.975460123,0.019058964,-1,-1,-0.982532751,-1,0.349462614,1.048052452,0.925686301,1.535826253,1.839656472,-1.480274095,0.125576418,0.088209505,-0.085187293,0.613999045,0.691689588,1.878850898
E01003526,Newham 018E,542304.2874,183498.5008,-1,-1,-1,-0.642581519,0.450346654,-0.679804162,-0.312302839,0.6222479,-1,-0.134782609,-1,-1,-0.982532751,-1,0.277371369,0.693097542,1.394573952,0.807386752,1.127836861,-1.560656364,-0.100545567,0.33771639,-0.09914779,0.41674778,-0.21603391,1.16368518
E01003527,Newham 024B,542452.1925,183348.8646,-0.961538462,-1,-1,-0.646754466,0.096682226,-1,-0.192429022,0.440227106,-1,-0.036867183,-1,-1,-0.938864629,-1,0.026572389,0.548602623,0.300502766,-0.322151559,-0.314760404,-0.87121306,-0.323542683,0.587223275,-0.160610235,-0.135672349,-1.202079794,1.039943721
E01003528,Newham 005A,542382.8545,183013.3457,-1,-0.685732165,-1,-0.642773326,0.437379738,-1,-0.533123028,0.453520736,-1,-0.378439547,-1,-1,-1,-1,0.261359452,-1.040841485,1.238278068,0.1714499,-0.536053248,0.414009664,-0.439136438,0.587223275,-0.109844794,0.083499932,0.569684024,1.109753791
E01003529,Newham 010A,542933.1537,184916.51,-1,-0.787734668,-1,-0.736662877,1,-1,-0.495268139,0.659962389,-1,0.032162001,-1,-1,-1,-1,0.458606784,2.116058374,1.70716572,1.240114073,0.796351079,-1.625388482,-0.216813185,0.33771639,-0.237121007,0.613999045,0.798100453,1.176803823
E01003530,Newham 010B,542366.4701,184736.0691,-1,-0.896370463,-1,-0.645044123,0.857036272,-1,-0.312302839,0.764996006,-1,-0.140738535,-1,-1,-1,-1,0.466596317,0.350707408,0.925686301,0.905390143,0.143433847,-1.505408214,-0.306976909,0.670392237,-0.1241679,0.613999045,0.568699165,0.931674225
E01003531,Newham 010C,542768.5362,184719.6004,-1,-0.437421777,-0.987179487,-0.64061903,0.810224303,-1,-0.507886435,0.680822697,-0.975460123,-0.312745682,-1,-1,-1,-0.962962963,0.267775264,0.966381411,-0.168384885,-0.30497034,0.111066332,-1.554778735,-0.001778541,0.005040543,-0.092258194,-1.253630757,-1.319664362,1.683591235
E01003532,Newham 010D,542072.2874,184406.4457,-1,-0.552565707,-1,-0.557990355,0.890678032,-0.956425949,-0.463722397,0.713517025,-1,-0.113400834,-1,-1,-1,-1,0.467020629,0.903557533,1.238278068,1.472099624,1.058994633,-1.505095273,-0.169106069,0.504054313,-0.156621522,0.613999045,0.834176078,1.173043073
E01003533,Newham 011A,542511.0353,184485.5546,-1,-0.672090113,-1,-0.564855604,0.656638491,-0.40122399,-0.41955836,0.707278201,-1,-0.307444908,-1,-1,-1,-1,0.335890861,0.975804992,1.238278068,1.208588072,0.544505628,-1.097809771,-0.241356295,0.420885352,-0.197959095,0.613999045,0.348850689,1.683591235
E01003534,Newham 010E,541779.3923,184249.3347,-1,-0.817647059,-1,-0.624562507,0.682368116,-1,-0.362776025,0.694601541,-1,0.013579512,-1,-1,-1,-1,0.379604018,1.937010322,1.081982185,0.991948506,0.43875827,-1.794450243,-0.259719034,0.254547428,-0.215727,0.613999045,0.574903127,1.178436102
E01003535,Newham 023A,542386.0522,185040.9941,-1,-0.734292866,-1,-0.650420174,0.029573351,-0.971603427,-0.375394322,0.314273024,-1,-0.633829661,-1,-1,-0.947598253,-1,0.112525349,-0.045083022,-1.106160187,-0.402909044,-1.205479725,0.480323076,-0.219277406,0.504054313,-0.054365418,-0.473395613,-0.739979587,-0.177069629
E01003536,Newham 023B,543754.7619,182992.8443,-1,-0.713516896,-1,-0.633506305,0.295004367,-1,0.116719243,0.615414033,-1,-0.274329958,-0.972972973,-1,-0.930131004,-1,0.153276642,0.532896654,0.144206882,-0.252090824,-0.325197104,-0.860435016,-0.305285647,0.420885352,-0.159159794,-1.340208628,-0.409960336,1.257227129
E01003537,Newham 024C,543287.1684,182667.0079,-1,-0.935419274,-1,-0.663562888,0.22880178,-1,-0.141955836,0.441630376,-0.987730061,-0.369743895,-1,-1,-0.991266376,-0.962962963,0.288210409,1.497243178,0.300502766,0.902942647,-0.03415347,-0.884835536,-0.206586338,0.33771639,-0.208293489,0.160197652,0.631733329,1.635702908
E01003538,Newham 029A,542424.0422,182698.6719,-0.961538462,-0.783979975,-1,-0.652371406,0.287869641,-1,-0.27444795,0.409127684,-0.987730061,-0.416200119,-1,-1,-1,-0.962962963,0.411841906,1.409289749,0.45679865,1.08226958,-0.159419238,-0.062478148,-0.206896843,0.254547428,-0.22243529,0.593741418,0.5454235,1.257227129
E01003539,Newham 029B,542658.0542,182534.4059,-1,-0.798498123,-1,-0.664663501,0.255676187,-0.743941248,0.009463722,0.546292672,-1,-0.521858249,-1,-1,-0.982532751,-1,0.383013361,2.059516884,-0.012089001,0.050472243,-0.326640163,-0.71547962,-0.130908995,0.420885352,-0.256520658,0.401409925,-0.458725506,1.749516416
E01003540,Newham 029C,541856.9512,182391.3328,-1,-0.698748436,-1,-0.664802217,0.042249499,-0.929498164,-0.217665615,0.393701463,-1,-0.351220965,-1,-1,-0.92139738,-1,0.184380193,0.47321397,-0.168384885,-0.541701802,-0.535760807,-0.757465329,-0.273133512,0.254547428,-0.175114647,-0.470772133,-2.10831564,1.081244069
E01003541,Newham 029D,542940.8735,182342.8892,-1,-0.766833542,-1,-0.654509374,0.141084128,-1,-0.123028391,0.549412305,-1,-0.106730197,-1,-1,-0.982532751,-1,0.068182425,1.088887972,0.45679865,0.201344559,-0.064745399,-0.331243299,-0.261482967,0.254547428,-0.213188728,0.613999045,-0.285469809,1.081244069
E01003542,Newham 024D,542326.1784,182244.2685,-0.961538462,-0.813642053,-0.987179487,-0.522379072,0.10926271,-1,-0.249211356,0.467905467,-1,0.205181656,-0.972972973,-1,-1,-0.925925926,0.238617866,0.975804992,0.769390417,0.855868489,0.32280022,0.126538631,-0.226351305,0.088209505,-0.190888194,0.587776584,0.220981883,1.436081894
E01003543,Newham 001A,543001.5921,182972.1735,-0.923076923,-0.84893617,-0.923076923,-0.742861124,-0.046132315,-0.940758874,0.261829653,0.050621804,-0.963190184,-0.023585468,-0.972972973,-1,-1,-0.962962963,0.374393413,2.769426703,0.925686301,0.672612148,0.424076861,-0.762438432,-0.114410938,0.088209505,-0.286617312,0.613999045,-0.479809766,0.098830633
E01003544,Newham 001B,540679.3305,185671.3506,-1,-0.917521902,-0.974358974,-0.77266067,0.071093565,-1,0.230283912,0.205229549,-0.987730061,-0.080941036,-1,-1,-1,-1,0.389450094,0.57059098,0.45679865,0.388106035,0.474818805,-0.76436287,-0.199723847,0.33771639,-0.149006705,-0.105156069,0.083507136,1.771971941
E01003545,Newham 006A,540071.8892,185538.3318,-1,-0.778723404,-1,-0.702629265,-0.021353901,-1,0.305993691,0.100616302,-1,-0.309529482,-0.972972973,-1,-0.903930131,-1,0.397870649,-0.142460032,-0.012089001,-0.242208672,-0.186685297,-0.119754188,-0.311398302,0.33771639,-0.130332275,-0.195167695,-1.122310534,1.622211454
E01003546,Newham 001C,539869.5044,185382.3168,-1,-0.784605757,-1,-0.697791283,0.167616324,-1,0.034700315,0.332800554,-1,-0.244133413,-1,-0.857142857,-1,-1,0.509417187,0.426096062,0.925686301,1.149466155,0.891492883,-0.02643444,-0.206667268,0.420885352,-0.169494187,0.613999045,0.48847981,0.098830633
E01003547,Newham 007A,540292.5961,185611.6675,-1,-1,-1,-0.777620089,-0.272735704,-1,0.318611987,-0.058339942,-0.975460123,-0.188088148,-1,-1,-1,-1,0.158136029,0.438660837,0.144206882,0.175858845,0.189921603,-2.068522509,-0.192332836,0.005040543,-0.103499113,0.436233572,-0.742169683,-0.399565889
E01003548,Newham 006B,541026.9093,185688.9037,-0.923076923,-0.945556946,-0.987179487,-0.702098533,0.140102535,-0.914810282,0.173501577,0.068111946,-0.987730061,-0.37980941,-1,-1,-1,-1,0.507905864,1.968422261,-0.012089001,0.599841079,0.081369907,-0.906505029,-0.074765391,-0.660311151,-0.235851871,-0.212298683,0.143558732,1.678377028
E01003549,Newham 006C,539449.7674,185464.6664,-0.961538462,-0.577221527,-1,-0.669146808,0.113780368,-0.958873929,0.148264984,0.121778167,-1,-0.285288862,-1,-1,-1,-1,0.489340905,1.026064094,1.238278068,1.06651342,0.166982035,0.967996363,-0.261864492,0.005040543,-0.215545694,0.613999045,0.587097545,0.877558719
E01003550,Newham 001D,539504.1818,185164.374,-1,-0.67571965,-0.987179487,-0.712699017,-0.04367947,-1,0.110410095,0.170428728,-0.987730061,0.128171531,-1,-1,-1,-1,0.510413687,0.28788353,0.925686301,0.828886446,0.688937196,-0.89406848,-0.266183485,0.088209505,-0.163873727,0.279444111,-0.012957846,0.97211411
E01003551,Newham 009A,540320.4029,185894.684,-1,-0.737546934,-1,-0.743378764,0.379837028,-1,0.047318612,0.17920875,-1,0.037224538,-1,-1,-1,-1,0.590199755,0.51404949,1.550869836,1.126232975,0.728523337,-0.763076076,-0.279166889,0.005040543,-0.162785897,0.613999045,-0.04422763,0.908762975
E01003552,Newham 016A,540045.4024,184760.9815,-1,-1,-1,-0.6696244,0.287540326,-0.678335373,-0.230283912,0.240161729,-1,-0.043240024,-1,-1,-1,-1,0.246115483,-0.129895257,0.925686301,0.628817636,0.533589848,-1.706777522,-0.294201609,0.171378467,-0.170219408,0.547856482,0.006316547,0.908762975
E01003553,Newham 009B,540231.7849,184581.1311,-1,-0.759824781,-1,-0.618312238,0.099469113,-0.482986536,-0.129337539,0.129665637,-1,-0.269743895,-1,-1,-1,-1,0.544773536,0.426096062,1.238278068,1.218497834,0.707293765,0.576831521,-0.187518356,0.171378467,-0.121085713,0.613999045,0.154473927,0.815362651
E01003554,Newham 009C,539683.4457,184810.8282,-1,-1,-1,-0.760195635,0.225347608,-1,0.217665615,0.007537116,-1,0.08302561,-1,-1,-1,-0.962962963,0.443160609,0.203071295,1.394573952,1.275194729,1.509050451,-1.728407031,-0.162990111,0.088209505,-0.133233158,0.613999045,0.995841016,0.815362651
E01003555,Newham 007B,539747.2947,184484.9929,-1,-0.925782228,-1,-0.685543508,0.196235145,-0.825703794,0.009463722,0.158002103,-1,-0.295771292,-1,-1,-1,-1,-0.067874523,0.51404949,0.144206882,0.484576026,0.150581159,-2.130792721,-0.235440183,0.088209505,-0.11220176,0.613999045,-0.538942879,0.033937166
E01003556,Newham 008A,540959.6764,185308.8103,-0.961538462,-0.727909887,-0.987179487,-0.608847819,0.433207726,-0.219583843,-0.179810726,0.160796456,-1,0.074806432,-0.891891892,-0.714285714,-1,-0.962962963,0.401916147,0.853298431,0.769390417,0.942722132,0.681535936,-0.47101606,-0.105797727,-0.493973227,-0.110026099,0.613999045,-0.419428118,1.647969996
E01003557,Newham 006D,540632.1361,185158.8755,-0.923076923,-0.929036295,-0.987179487,-0.727925855,0.267247823,-0.888861689,-0.123028391,0.134359406,-1,-0.52900536,-1,-1,-1,-1,0.366697637,0.843874849,0.300502766,0.027108498,0.246603568,-1.149789598,-0.118995842,-0.244466342,-0.191613415,0.613999045,-1.319943923,0.961779935
E01003558,Newham 008B,540034.9235,185070.7923,-1,-0.500876095,-0.923076923,-0.712803051,0.544109761,-0.902570379,-0.362776025,0.343439283,-0.963190184,-0.214889815,-1,-1,-1,-0.925925926,0.457116018,-0.641909861,-0.012089001,1.721408726,1.315374593,-1.563119002,0.07907829,-0.410804265,-0.007407385,0.613999045,0.502684375,0.799426565
E01003559,Newham 009D,540424.3935,184867.9618,-1,-0.596245307,-1,-0.75966622,0.099857053,-1,0.362776025,-0.079846726,-1,-0.296426444,-0.972972973,-0.857142857,-1,-1,0.472307471,3.08982848,1.238278068,1.459680136,1.432506094,-0.435231909,0.195319482,-0.493973227,-0.26540461,0.613999045,0.425708699,1.759320749
E01003560,Newham 011B,539418.5299,184773.2083,-1,-1,-1,-0.576770444,0.701082831,-1,-0.533123028,0.673438073,-1,-0.049672424,-1,-1,-1,-1,0.316509769,0.212494877,2.019757487,1.260796017,0.931991986,-2.082687493,-0.367839198,0.420885352,-0.178196834,0.613999045,0.646994012,1.583839067
E01003561,Newham 007C,541504.0949,184826.2344,-1,-0.685481852,-1,-0.607930995,0.776420846,-1,-0.394321767,0.697003069,-0.975460123,0.260810006,-1,-1,-1,-1,0.230823913,0.234483234,2.019757487,1.336308146,1.17213557,-1.944776048,-0.337583125,0.33771639,-0.14918801,0.613999045,0.666701248,1.015726052
E01003562,Newham 014A,541265.7549,184874.7904,-0.961538462,-0.491239049,-1,-0.685806418,0.863977492,-1,-0.596214511,0.766653902,-1,0.092555092,-1,-1,-1,-1,0.347314292,1.635455709,2.019757487,1.520553663,1.828932082,-1.721561366,-0.170062358,0.171378467,-0.216996136,0.613999045,0.962681972,1.769482577
E01003563,Newham 011C,541248.2851,184575.7625,-1,-0.862578223,-1,-0.695094979,0.708320129,-1,-0.375394322,0.699075465,-1,-0.088921977,-1,-1,-1,-1,0.169308571,0.934969472,2.019757487,1.099968506,0.846979632,-1.988756082,-0.335655682,0.504054313,-0.210650455,0.613999045,0.432108382,1.683591235
E01003564,Newham 014B,541581.3258,184572.6998,-1,-0.884981227,-1,-0.615161971,0.6875078,-0.774785802,-0.558359621,0.648071577,-1,-0.04675402,-1,-1,-1,-1,0.438076309,2.298247619,2.019757487,1.657117581,1.105457433,-1.867832812,-0.18182191,0.088209505,-0.245642349,0.613999045,0.985485334,2.403119331
E01003565,Newham 014C,541299.7016,184319.3294,-1,-0.584105131,-1,-0.488380076,0.924338129,-1,-0.154574132,0.757210682,-1,0.148481239,-1,-1,-1,-1,0.264659353,0.57059098,1.863461603,1.562871282,1.133776462,-2.035917058,-0.303363159,0.33771639,-0.153176724,0.613999045,0.346479979,2.403119331
E01003566,Newham 014D,541590.2175,184073.1586,-0.923076923,-0.356570713,-0.961538462,-0.545962717,0.843697102,-0.64749082,-0.27444795,0.591894333,-0.963190184,-0.010005956,-1,-1,-0.92139738,-0.962962963,0.402566637,0.309871888,1.394573952,1.662752363,1.069149519,-0.594772646,-0.236517041,0.420885352,-0.143386246,0.613999045,0.96817978,2.403119331
E01003567,Newham 007D,541304.5033,184030.3798,-0.961538462,-0.362703379,-1,-0.532764191,0.743138631,-1,-0.129337539,0.726523486,-1,0.034425253,-1,-1,-1,-0.962962963,0.467352283,0.573732174,1.550869836,1.323876343,0.830232343,-1.614644822,-0.273171499,0.088209505,-0.162423286,0.613999045,0.470112587,1.015726052
E01003568,Newham 017A,541140.9618,184990.8031,-1,-1,-1,-0.409981537,0.718778642,-1,-0.583596215,0.604918944,-0.987730061,-0.090589637,-1,-1,-1,-1,0.413123787,1.729691526,1.70716572,1.262500282,1.159824366,-1.876941622,-0.191966176,0.254547428,-0.203942165,0.613999045,-0.028705012,1.343180509
E01003569,Newham 017B,540857.5821,183795.8236,-0.884615385,-0.402878598,-0.987179487,-0.818589333,0.92187085,-1,0.186119874,0.805307264,-1,0.211435378,-1,-1,-1,-0.962962963,0.668816143,0.69937993,1.394573952,1.657933367,1.897662303,-1.345350993,-0.094086071,0.420885352,-0.13051358,0.613999045,0.298118209,2.368797492
E01003570,Newham 008C,541069.3109,183974.4049,-0.923076923,-0.634042553,-1,-0.668370186,0.591500541,-0.666095471,-0.406940063,0.557451492,-0.987730061,0.059082787,-1,-1,-0.991266376,-1,0.351437846,1.233382891,1.70716572,1.628680496,1.157226866,-1.625073732,-0.220519426,-0.16129738,-0.148644095,0.613999045,0.588898371,1.365662192
E01003571,Newham 008D,540788.8624,184882.7246,-1,-0.642553191,-1,-0.591677372,0.800272015,-1,-0.432176656,0.632064869,-1,0.220607504,-1,-1,-1,-1,0.296932658,1.54750228,1.863461603,1.866552082,1.337675064,-1.819127339,-0.155255562,0.171378467,-0.194151687,0.613999045,0.940877131,1.984821839
E01003572,Newham 008E,540843.7256,184628.6524,-0.961538462,-0.733166458,-1,-0.640613024,0.452558579,-0.843329253,-0.223974763,0.577839276,-1,0.222394282,-1,-1,-1,-0.962962963,0.134370708,0.253330398,1.550869836,1.957607801,1.513022933,-1.785741152,-0.200455515,0.254547428,-0.097153433,0.613999045,0.824685069,0.605923949
E01003573,Newham 017C,540535.6411,184456.6598,-1,-0.874342929,-0.935897436,-0.630330286,0.860506987,-1,-0.444794953,0.755179653,-0.987730061,0.212805241,-1,-1,-1,-0.962962963,0.2676223,1.418713331,1.863461603,1.815699723,0.737764827,-2.01521991,-0.318696822,0.005040543,-0.193426466,0.613999045,0.696153591,2.285938283
E01003574,Newham 017D,540913.0833,184349.1206,-1,-0.537296621,-1,-0.684221191,0.422904616,-1,-0.406940063,0.371479948,-0.975460123,-0.239726027,-1,-1,-1,-1,0.215613576,2.763144315,0.613094533,1.185143659,0.594381691,-1.472517097,-0.008340437,0.005040543,-0.207568268,0.390840988,-0.135214244,1.992054464
E01003575,Newham 005B,540572.7601,184164.2643,-1,-0.915018773,-0.987179487,-0.587296579,0.406675368,-0.534883721,-0.268138801,0.606552073,-1,-0.150684932,-1,-0.857142857,-1,-1,0.066494636,-0.242978237,0.144206882,0.853900042,0.817433387,-0.916442445,-0.110551096,0.504054313,-0.147737569,0.613999045,0.027559688,-0.177069629
E01003576,Newham 002A,542833.3531,185148.3429,-1,-0.558072591,-1,-0.635776236,0.253819452,-1,-0.570977918,0.124749213,-1,-0.374627755,-1,-1,-1,-0.962962963,0.33029932,0.818745298,0.613094533,0.619917167,0.243076235,0.073055368,-0.15273849,-0.244466342,-0.167318525,0.613999045,-0.321300222,-2.442281321
E01003577,Newham 005C,542982.8254,186003.0223,-1,-1,-1,-0.518391138,0.285313184,-0.803671971,-0.179810726,0.393366749,-1,-0.304347826,-1,-1,-1,-1,0.336472327,0.934969472,0.300502766,-0.401254029,-0.810543428,1.544928748,-0.261104745,0.254547428,-0.194876908,-1.56193186,-1.410751636,0.014176436
E01003578,Newham 003A,543287.762,185811.5754,-1,-0.954693367,-1,-0.599519183,0.621633202,-0.988249694,-0.280757098,0.50493237,-0.975460123,-0.852352591,-1,-1,-1,-0.962962963,0.412144545,1.148570656,-1.106160187,-2.15326624,-1.283956631,-1.612973606,-0.152558463,-0.078128419,-0.160972845,-3.301196033,-4.176301579,-0.145137485
E01003579,Newham 004A,542262.1995,186356.105,-1,-0.872715895,-1,-0.599075345,0.658141831,-1,-0.369085174,0.702062283,-1,-0.08141751,-1,-1,-1,-1,0.102721783,0.614567695,1.550869836,1.105069899,1.382852818,-1.247375736,-0.210102643,0.420885352,-0.170944628,0.613999045,0.487736908,0.914659757
E01003580,Newham 005D,542616.6981,185428.8368,-1,-1,-1,-0.502811062,0.241136779,-1,-0.38170347,0.430919731,-1,-0.364681358,-1,-1,-1,-1,0.182010074,0.62713247,-0.168384885,-0.81356366,-0.895825094,-0.120736916,-0.337228027,0.33771639,-0.173664205,-1.465027639,-1.267409782,0.780345366
E01003581,Newham 002B,543336.7136,185171.4947,-1,-0.876846058,-1,-0.640304858,0.676643303,-1,-0.34384858,0.675949692,-1,-0.139249553,-1,-1,-1,-1,0.258969652,0.322436663,1.238278068,1.416756983,1.166241541,-1.738925734,-0.255157253,0.33771639,-0.153539334,0.613999045,0.798528269,0.208892816
